Age,Attrition,DistanceFromHome,Education,EmployeeCount,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,AvgYearsPerCompany,StabilityUnderManager,TravelIntensity,YearsBeforePromotion,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,Department_Research & Development,Department_Sales,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Total_Hours
46,0,2,2,1,604,2,165550,8.0,1,14,8,2,28.0,4,26,15,9,3.5,0.3461538461538461,2,11,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,3,3,1414.39
44,0,20,2,1,605,1,45560,2.0,1,13,8,0,6.0,4,0,0,0,3.0,0.6666666666666666,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,3.0,3,3,1431.64
33,0,28,3,1,606,1,60910,1.0,1,15,8,0,5.0,6,5,1,4,5.0,0.8,28,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,1,3,1853.46
41,1,12,2,1,607,2,195660,6.0,1,16,8,0,5.0,2,1,0,0,0.8333333333333334,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4,3,1723.63
30,0,20,2,1,608,3,48100,8.0,1,18,8,0,8.0,3,4,0,3,1.0,0.75,20,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,2,3,1753.62
40,0,9,2,1,609,1,45230,5.0,1,16,8,1,5.0,5,0,0,0,1.0,0.6666666666666666,18,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4,3,1534.92
50,0,25,3,1,610,2,32020,2.0,1,24,8,1,32.0,2,2,2,2,16.0,1.0,50,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,3,4,1727.57
28,0,6,2,1,611,2,23510,1.0,1,16,8,0,6.0,4,6,3,3,6.0,0.5,6,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,3,3,1626.4
46,0,8,3,1,612,3,17020,5.0,1,21,8,0,25.0,2,4,0,3,5.0,0.75,8,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,3,4,1727.71
35,0,4,3,1,613,1,180410,3.0,1,20,8,1,15.0,3,7,1,7,5.0,1.0,4,6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,2,4,2005.62
24,1,28,3,1,614,3,28860,1.0,1,19,8,1,1.0,5,1,0,0,1.0,0.0,28,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,3,3,1489.68
33,0,9,1,1,615,1,20970,1.0,1,14,8,2,10.0,5,10,0,1,10.0,0.1,18,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,2,3,1360.03
36,0,9,1,1,616,2,119350,1.0,1,11,8,3,7.0,6,7,1,7,7.0,1.0,9,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,4,3,1507.63
30,0,29,2,1,617,1,25460,1.0,1,14,8,1,10.0,2,10,8,9,10.0,0.9,29,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,3,3,1454.16
44,0,3,3,1,618,2,25640,1.0,1,12,8,3,20.0,3,20,13,17,20.0,0.85,3,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,3.0,1,3,1799.03
20,0,18,3,1,619,1,84120,1.0,1,13,8,0,2.0,2,2,2,2,2.0,1.0,18,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,2,3,1494.89
46,0,9,0,1,620,1,141180,2.0,1,22,8,0,12.0,3,6,1,4,6.0,0.6666666666666666,9,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,3,4,1429.62
42,0,5,3,1,621,5,170460,7.0,1,11,8,0,10.0,3,4,0,3,1.4285714285714286,0.75,0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,4.0,2,3,1800.45
60,0,2,1,1,622,2,25640,0.0,1,14,8,1,12.0,3,11,1,9,4.0,0.8181818181818182,2,10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,3.0,3,3,2059.61
32,0,10,2,1,623,1,102660,1.0,1,11,8,0,2.0,3,2,2,2,2.0,1.0,20,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0,3,3,1707.45
32,0,9,2,1,624,2,50700,4.0,1,12,8,1,10.0,6,8,0,7,2.5,0.875,18,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,3,3,1963.93
36,0,3,1,1,625,4,178610,2.0,1,18,8,0,17.0,2,7,7,7,8.5,1.0,3,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,2,3,1912.64
33,0,26,1,1,626,1,42300,0.0,1,12,8,0,15.0,0,14,4,10,4.0,0.7142857142857143,26,10,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,3,3,1417.0
40,0,1,2,1,627,2,37800,7.0,1,12,8,0,7.0,2,5,1,3,1.0,0.6,1,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,1,3,1676.95
25,0,6,1,1,628,1,27680,0.0,1,22,8,1,5.0,0,4,1,1,4.0,0.25,6,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,3,4,1955.5
30,0,9,2,1,629,1,90710,0.0,1,19,8,1,12.0,2,11,5,7,4.0,0.6363636363636364,9,6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,2,3,2185.64
42,0,8,1,1,630,1,106480,3.0,1,13,8,1,20.0,1,1,0,0,6.666666666666667,0.0,16,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3,3,2334.56
35,0,1,0,1,631,2,136100,4.0,1,22,8,2,16.0,4,13,4,12,4.0,0.9230769230769232,0,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,2.0,2,4,2393.06
27,0,7,2,1,632,3,34080,1.0,1,24,8,0,9.0,2,9,6,8,9.0,0.8888888888888888,7,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3,4,2138.06
54,0,9,1,1,633,2,29830,7.0,1,14,8,1,33.0,2,5,1,4,4.714285714285714,0.8,18,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,1.0,2,3,1510.1
44,0,4,3,1,634,5,76320,1.0,1,21,8,0,10.0,3,10,7,7,10.0,0.7,4,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3,4,1405.36
19,1,2,1,1,635,3,98240,1.0,1,18,8,0,1.0,2,1,0,0,1.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,3,3,1979.78
29,0,19,3,1,636,1,99500,1.0,1,20,8,0,3.0,3,3,1,2,3.0,0.6666666666666666,19,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,3,4,1696.57
54,0,9,3,1,637,2,20930,3.0,1,19,8,0,36.0,2,10,0,9,12.0,0.9,9,10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,3.0,3,3,1871.96
31,0,21,2,1,638,2,99800,1.0,1,12,8,0,6.0,1,6,0,1,6.0,0.1666666666666666,21,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,3,3,2062.04
31,0,24,0,1,639,1,38940,1.0,1,12,8,0,10.0,3,10,1,8,10.0,0.8,24,9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,4,3,1716.05
59,0,3,3,1,640,1,40510,5.0,1,16,8,3,13.0,3,6,0,5,2.6,0.8333333333333334,3,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,3,3,1768.91
43,0,11,1,1,641,3,168350,3.0,1,17,8,1,25.0,3,8,0,7,8.333333333333334,0.875,11,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,3,3,1569.14
49,0,14,3,1,642,2,62300,2.0,1,14,8,0,23.0,2,1,0,0,11.5,0.0,14,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,2,3,1534.71
36,0,5,1,1,643,1,47170,1.0,1,19,8,1,12.0,3,11,0,7,12.0,0.6363636363636364,10,11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,3,3,1479.07
48,0,1,3,1,644,2,132370,5.0,1,13,8,1,7.0,2,1,0,0,1.4,0.0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,4,3,1472.63
27,0,6,3,1,645,2,37550,1.0,1,19,8,0,5.0,2,5,0,3,5.0,0.6,6,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3,3,1844.32
29,0,17,3,1,646,1,65820,1.0,1,19,8,1,6.0,3,6,1,0,6.0,0.0,17,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,3,3,2154.88
48,0,1,0,1,647,2,74060,6.0,1,14,8,2,25.0,2,1,0,0,4.166666666666667,0.0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,3,3,1489.5
29,0,3,2,1,648,2,48050,2.0,1,16,8,1,9.0,2,7,1,7,4.5,1.0,3,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,3,3,1646.36
34,0,9,3,1,649,2,27410,0.0,1,15,8,1,2.0,3,1,0,0,4.0,0.0,9,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,3,3,1424.27
44,0,4,2,1,650,1,42620,7.0,1,18,8,0,26.0,2,22,3,10,3.7142857142857135,0.4545454545454545,4,19,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,3,3,1636.35
33,0,8,1,1,651,2,161840,0.0,1,13,8,1,10.0,2,9,0,8,4.0,0.8888888888888888,8,9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,4,3,2581.24
19,0,2,3,1,652,3,115570,1.0,1,22,8,0,1.0,0,1,0,1,1.0,1.0,2,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,3,4,2512.62
23,0,2,2,1,653,3,18780,1.0,1,13,8,1,1.0,2,1,0,1,1.0,1.0,2,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,3,3,1699.13
25,1,1,0,1,654,1,109320,1.0,1,11,8,1,1.0,3,1,1,0,1.0,0.0,2,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,3,3,2245.96
26,0,9,2,1,655,2,68110,1.0,1,11,8,1,8.0,4,8,2,2,8.0,0.25,9,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,3,3,2128.55
45,1,12,2,1,656,2,43060,2.0,1,11,8,2,26.0,3,24,1,11,13.0,0.4583333333333333,12,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3,3,2281.98
55,0,27,2,1,657,2,48590,1.0,1,24,8,1,34.0,3,33,15,0,34.0,0.0,0,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,4,4,2309.49
21,1,20,1,1,658,4,53370,1.0,1,14,8,1,2.0,2,2,2,2,2.0,1.0,40,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,3,3,1830.32
46,0,1,3,1,659,1,23400,2.0,1,13,8,1,26.0,2,11,0,8,13.0,0.7272727272727273,1,11,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,1,3,1642.46
34,0,13,3,1,660,3,74910,0.0,1,14,8,1,4.0,3,3,0,2,4.0,0.6666666666666666,13,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,2,3,2140.5
51,0,14,2,1,661,2,105270,4.0,1,14,8,0,31.0,3,29,11,10,7.75,0.3448275862068966,28,18,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,3,3,2702.6
59,0,4,1,1,662,2,165950,6.0,1,21,8,1,25.0,2,9,5,4,4.166666666666667,0.4444444444444444,4,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,3,4,1542.59
34,0,14,3,1,663,3,88340,4.0,1,13,8,1,15.0,1,11,5,10,3.75,0.9090909090909092,28,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,3,3,1630.97
28,0,2,2,1,664,1,55770,0.0,1,19,8,0,5.0,3,4,0,2,4.0,0.5,4,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,2.0,3,3,2386.11
44,0,3,3,1,665,2,47070,1.0,1,17,8,0,26.0,4,25,14,13,26.0,0.52,3,11,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,1,3,1834.93
34,0,1,2,1,666,2,24000,4.0,1,18,8,1,14.0,3,10,1,8,3.5,0.8,2,9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,4.0,3,3,1761.8
35,0,9,2,1,667,4,98240,0.0,1,19,8,0,4.0,2,3,2,2,4.0,0.6666666666666666,9,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3,3,2578.59
42,0,23,3,1,668,1,64470,6.0,1,13,8,0,18.0,3,1,0,0,3.0,0.0,23,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,3,3,2204.61
43,0,7,1,1,669,1,195020,3.0,1,18,8,2,23.0,3,21,15,17,7.666666666666667,0.8095238095238095,7,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,4,3,1481.47
36,0,2,3,1,670,1,27250,9.0,1,21,8,1,18.0,4,16,5,12,2.0,0.75,2,11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,2,4,2620.25
44,1,21,3,1,671,2,62720,1.0,1,19,8,1,10.0,3,10,0,5,10.0,0.5,21,10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,3,3,1417.5
28,0,2,2,1,672,2,21270,1.0,1,14,8,0,2.0,3,2,2,2,2.0,1.0,4,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,3.0,3,3,2252.62
51,0,21,3,1,673,2,182000,0.0,1,17,8,0,8.0,3,7,7,7,4.0,1.0,42,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,3,3,1600.33
30,0,2,3,1,674,1,20960,7.0,1,11,8,3,10.0,2,8,1,7,1.4285714285714286,0.875,0,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3,3,2321.37
29,1,29,3,1,675,1,28860,3.0,1,13,8,0,10.0,4,7,7,7,3.333333333333333,1.0,29,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,3,3,1967.19
28,0,1,3,1,676,2,20330,2.0,1,15,8,1,5.0,5,3,1,2,2.5,0.6666666666666666,1,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,3,3,1584.32
25,0,18,1,1,677,1,36220,1.0,1,25,8,0,2.0,0,2,2,1,2.0,0.5,18,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,3,4,1852.12
32,0,10,3,1,678,1,42330,1.0,1,11,8,0,10.0,5,10,0,8,10.0,0.8,10,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,4.0,3,3,1544.79
45,0,19,2,1,679,3,36810,3.0,1,17,8,1,22.0,2,0,0,0,7.333333333333333,0.6666666666666666,38,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,3,3,1451.66
39,0,29,0,1,680,1,54600,6.0,1,13,8,2,21.0,3,19,15,2,3.5,0.1052631578947368,29,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,3,3,2047.19
58,0,27,2,1,681,2,21870,1.0,1,18,8,1,2.0,1,2,2,2,2.0,1.0,27,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,1,3,1376.1
32,1,5,2,1,682,1,96020,1.0,1,13,8,1,10.0,3,10,1,1,10.0,0.1,5,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,3.0,3,3,1544.91
39,1,18,1,1,683,2,28360,0.0,1,20,8,0,6.0,3,5,0,3,4.0,0.6,18,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,2,4,1868.84
30,0,9,0,1,684,4,40890,0.0,1,18,8,0,10.0,2,9,6,7,4.0,0.7777777777777778,9,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,4,3,1475.65
36,0,1,2,1,685,2,166270,3.0,1,12,8,0,10.0,5,7,1,7,3.333333333333333,1.0,1,6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,3.0,2,3,1613.48
46,0,4,2,1,686,1,26190,6.0,1,12,8,1,10.0,3,7,5,7,1.6666666666666667,1.0,4,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,2,3,1819.14
28,0,1,2,1,687,5,56790,0.0,1,13,8,0,10.0,2,9,7,5,4.0,0.5555555555555556,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,2,3,1899.25
50,0,20,1,1,688,5,154020,4.0,1,21,8,0,25.0,3,3,1,2,6.25,0.6666666666666666,20,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,2,4,2424.3
40,1,8,0,1,689,1,59850,2.0,1,13,8,3,9.0,1,5,1,0,4.5,0.0,8,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,2,3,2342.51
